2019-06-26_15:36:53data_dir: data/
batch_size: 120
win_size: 5
hidden_num: 100
word_dim: 300
num_epochs: 3
grad_clip: 10.00/3354 (epoch 0), train_loss = 9.870, time/batch = 0.194
887/3354 (epoch 2), train_loss = 5.139, time/batch = 0.122
888/3354 (epoch 2), train_loss = 5.428, time/batch = 0.118
889/3354 (epoch 2), train_loss = 4.936, time/batch = 0.118
890/3354 (epoch 2), train_loss = 5.138, time/batch = 0.118
891/3354 (epoch 2), train_loss = 4.704, time/batch = 0.118
892/3354 (epoch 2), train_loss = 4.592, time/batch = 0.117
893/3354 (epoch 2), train_loss = 5.024, time/batch = 0.119
894/3354 (epoch 2), train_loss = 4.290, time/batch = 0.118
895/3354 (epoch 2), train_loss = 5.187, time/batch = 0.120
896/3354 (epoch 2), train_loss = 5.124, time/batch = 0.122
897/3354 (epoch 2), train_loss = 4.882, time/batch = 0.121
898/3354 (epoch 2), train_loss = 4.778, time/batch = 0.119
899/3354 (epoch 2), train_loss = 4.937, time/batch = 0.119
900/3354 (epoch 2), train_loss = 4.313, time/batch = 0.118
901/3354 (epoch 2), train_loss = 4.095, time/batch = 0.120
902/3354 (epoch 2), train_loss = 4.742, time/batch = 0.129
903/3354 (epoch 2), train_loss = 4.247, time/batch = 0.126
904/3354 (epoch 2), train_loss = 4.414, time/batch = 0.118
905/3354 (epoch 2), train_loss = 3.863, time/batch = 0.120
906/3354 (epoch 2), train_loss = 4.928, time/batch = 0.119
907/3354 (epoch 2), train_loss = 4.857, time/batch = 0.118
908/3354 (epoch 2), train_loss = 4.232, time/batch = 0.119
909/3354 (epoch 2), train_loss = 4.598, time/batch = 0.121
910/3354 (epoch 2), train_loss = 4.888, time/batch = 0.117
911/3354 (epoch 2), train_loss = 4.870, time/batch = 0.117
912/3354 (epoch 2), train_loss = 5.021, time/batch = 0.117
913/3354 (epoch 2), train_loss = 5.137, time/batch = 0.116
914/3354 (epoch 2), train_loss = 5.645, time/batch = 0.117
915/3354 (epoch 2), train_loss = 4.804, time/batch = 0.117
916/3354 (epoch 2), train_loss = 4.808, time/batch = 0.118
917/3354 (epoch 2), train_loss = 5.380, time/batch = 0.118
918/3354 (epoch 2), train_loss = 5.388, time/batch = 0.121
919/3354 (epoch 2), train_loss = 4.509, time/batch = 0.124
920/3354 (epoch 2), train_loss = 4.102, time/batch = 0.121
921/3354 (epoch 2), train_loss = 5.031, time/batch = 0.120
922/3354 (epoch 2), train_loss = 5.046, time/batch = 0.118
923/3354 (epoch 2), train_loss = 4.784, time/batch = 0.118
924/3354 (epoch 2), train_loss = 4.665, time/batch = 0.117
925/3354 (epoch 2), train_loss = 4.246, time/batch = 0.120
926/3354 (epoch 2), train_loss = 4.311, time/batch = 0.118
927/3354 (epoch 2), train_loss = 4.763, time/batch = 0.120
928/3354 (epoch 2), train_loss = 4.948, time/batch = 0.118
929/3354 (epoch 2), train_loss = 4.675, time/batch = 0.119
930/3354 (epoch 2), train_loss = 4.685, time/batch = 0.119
931/3354 (epoch 2), train_loss = 5.100, time/batch = 0.123
932/3354 (epoch 2), train_loss = 5.019, time/batch = 0.120
933/3354 (epoch 2), train_loss = 5.928, time/batch = 0.118
934/3354 (epoch 2), train_loss = 4.914, time/batch = 0.118
935/3354 (epoch 2), train_loss = 5.175, time/batch = 0.122
936/3354 (epoch 2), train_loss = 4.907, time/batch = 0.119
937/3354 (epoch 2), train_loss = 4.215, time/batch = 0.120
938/3354 (epoch 2), train_loss = 4.473, time/batch = 0.122
939/3354 (epoch 2), train_loss = 4.490, time/batch = 0.118
940/3354 (epoch 2), train_loss = 4.903, time/batch = 0.117
941/3354 (epoch 2), train_loss = 4.403, time/batch = 0.123
942/3354 (epoch 2), train_loss = 5.247, time/batch = 0.121
943/3354 (epoch 2), train_loss = 4.465, time/batch = 0.119
944/3354 (epoch 2), train_loss = 4.867, time/batch = 0.118
945/3354 (epoch 2), train_loss = 4.516, time/batch = 0.118
946/3354 (epoch 2), train_loss = 3.981, time/batch = 0.118
947/3354 (epoch 2), train_loss = 5.370, time/batch = 0.119
948/3354 (epoch 2), train_loss = 4.714, time/batch = 0.120
949/3354 (epoch 2), train_loss = 4.964, time/batch = 0.119
950/3354 (epoch 2), train_loss = 4.162, time/batch = 0.117
951/3354 (epoch 2), train_loss = 4.855, time/batch = 0.117
952/3354 (epoch 2), train_loss = 5.020, time/batch = 0.119
953/3354 (epoch 2), train_loss = 4.681, time/batch = 0.118
954/3354 (epoch 2), train_loss = 4.804, time/batch = 0.116
955/3354 (epoch 2), train_loss = 4.467, time/batch = 0.117
956/3354 (epoch 2), train_loss = 5.028, time/batch = 0.117
957/3354 (epoch 2), train_loss = 4.735, time/batch = 0.118
958/3354 (epoch 2), train_loss = 4.740, time/batch = 0.118
959/3354 (epoch 2), train_loss = 4.899, time/batch = 0.117
960/3354 (epoch 2), train_loss = 4.956, time/batch = 0.117
961/3354 (epoch 2), train_loss = 5.063, time/batch = 0.120
962/3354 (epoch 2), train_loss = 5.381, time/batch = 0.116
963/3354 (epoch 2), train_loss = 4.530, time/batch = 0.118
964/3354 (epoch 2), train_loss = 5.383, time/batch = 0.117
965/3354 (epoch 2), train_loss = 4.952, time/batch = 0.116
966/3354 (epoch 2), train_loss = 4.801, time/batch = 0.120
967/3354 (epoch 2), train_loss = 4.252, time/batch = 0.119
968/3354 (epoch 2), train_loss = 4.313, time/batch = 0.115
969/3354 (epoch 2), train_loss = 4.362, time/batch = 0.118
970/3354 (epoch 2), train_loss = 5.006, time/batch = 0.116
971/3354 (epoch 2), train_loss = 4.948, time/batch = 0.118
972/3354 (epoch 2), train_loss = 4.934, time/batch = 0.115
973/3354 (epoch 2), train_loss = 4.477, time/batch = 0.116
974/3354 (epoch 2), train_loss = 5.095, time/batch = 0.116
975/3354 (epoch 2), train_loss = 3.984, time/batch = 0.119
976/3354 (epoch 2), train_loss = 4.667, time/batch = 0.117
977/3354 (epoch 2), train_loss = 4.540, time/batch = 0.117
978/3354 (epoch 2), train_loss = 5.013, time/batch = 0.118
979/3354 (epoch 2), train_loss = 4.791, time/batch = 0.118
980/3354 (epoch 2), train_loss = 4.764, time/batch = 0.118
981/3354 (epoch 2), train_loss = 4.699, time/batch = 0.118
982/3354 (epoch 2), train_loss = 4.778, time/batch = 0.116
983/3354 (epoch 2), train_loss = 4.467, time/batch = 0.117
984/3354 (epoch 2), train_loss = 5.145, time/batch = 0.123
985/3354 (epoch 2), train_loss = 4.580, time/batch = 0.117
986/3354 (epoch 2), train_loss = 5.196, time/batch = 0.117
987/3354 (epoch 2), train_loss = 4.874, time/batch = 0.117
988/3354 (epoch 2), train_loss = 4.661, time/batch = 0.116
989/3354 (epoch 2), train_loss = 4.984, time/batch = 0.117
990/3354 (epoch 2), train_loss = 4.417, time/batch = 0.118
991/3354 (epoch 2), train_loss = 4.760, time/batch = 0.117
992/3354 (epoch 2), train_loss = 4.736, time/batch = 0.120
993/3354 (epoch 2), train_loss = 5.073, time/batch = 0.118
994/3354 (epoch 2), train_loss = 4.820, time/batch = 0.117
995/3354 (epoch 2), train_loss = 4.423, time/batch = 0.117
996/3354 (epoch 2), train_loss = 4.798, time/batch = 0.117
997/3354 (epoch 2), train_loss = 4.328, time/batch = 0.118
998/3354 (epoch 2), train_loss = 4.274, time/batch = 0.117
999/3354 (epoch 2), train_loss = 4.463, time/batch = 0.117
1000/3354 (epoch 2), train_loss = 4.855, time/batch = 0.117
1001/3354 (epoch 2), train_loss = 4.683, time/batch = 0.115
1002/3354 (epoch 2), train_loss = 5.459, time/batch = 0.116
1003/3354 (epoch 2), train_loss = 4.863, time/batch = 0.118
1004/3354 (epoch 2), train_loss = 4.248, time/batch = 0.116
1005/3354 (epoch 2), train_loss = 5.055, time/batch = 0.117
1006/3354 (epoch 2), train_loss = 5.313, time/batch = 0.115
1007/3354 (epoch 2), train_loss = 4.815, time/batch = 0.117
1008/3354 (epoch 2), train_loss = 4.620, time/batch = 0.116
1009/3354 (epoch 2), train_loss = 4.892, time/batch = 0.117
1010/3354 (epoch 2), train_loss = 5.276, time/batch = 0.116
1011/3354 (epoch 2), train_loss = 5.608, time/batch = 0.119
1012/3354 (epoch 2), train_loss = 4.953, time/batch = 0.117
1013/3354 (epoch 2), train_loss = 4.943, time/batch = 0.119
1014/3354 (epoch 2), train_loss = 4.981, time/batch = 0.115
1015/3354 (epoch 2), train_loss = 5.499, time/batch = 0.115
1016/3354 (epoch 2), train_loss = 5.259, time/batch = 0.115
1017/3354 (epoch 2), train_loss = 4.632, time/batch = 0.118
1018/3354 (epoch 2), train_loss = 4.655, time/batch = 0.116
1019/3354 (epoch 2), train_loss = 4.331, time/batch = 0.119
1020/3354 (epoch 2), train_loss = 5.156, time/batch = 0.115
1021/3354 (epoch 2), train_loss = 5.261, time/batch = 0.118
1022/3354 (epoch 2), train_loss = 4.929, time/batch = 0.117
1023/3354 (epoch 2), train_loss = 4.943, time/batch = 0.117
1024/3354 (epoch 2), train_loss = 4.627, time/batch = 0.116
1025/3354 (epoch 2), train_loss = 4.589, time/batch = 0.117
1026/3354 (epoch 2), train_loss = 5.108, time/batch = 0.117
1027/3354 (epoch 2), train_loss = 4.956, time/batch = 0.118
1028/3354 (epoch 2), train_loss = 5.214, time/batch = 0.116
1029/3354 (epoch 2), train_loss = 4.819, time/batch = 0.117
1030/3354 (epoch 2), train_loss = 4.533, time/batch = 0.117
1031/3354 (epoch 2), train_loss = 5.067, time/batch = 0.117
1032/3354 (epoch 2), train_loss = 5.346, time/batch = 0.117
1033/3354 (epoch 2), train_loss = 4.770, time/batch = 0.120
1034/3354 (epoch 2), train_loss = 4.927, time/batch = 0.117
1035/3354 (epoch 2), train_loss = 4.991, time/batch = 0.117
1036/3354 (epoch 2), train_loss = 4.734, time/batch = 0.117
1037/3354 (epoch 2), train_loss = 4.732, time/batch = 0.117
1038/3354 (epoch 2), train_loss = 4.730, time/batch = 0.118
1039/3354 (epoch 2), train_loss = 5.457, time/batch = 0.123
1040/3354 (epoch 2), train_loss = 5.682, time/batch = 0.122
1041/3354 (epoch 2), train_loss = 4.394, time/batch = 0.122
1042/3354 (epoch 2), train_loss = 4.992, time/batch = 0.117
1043/3354 (epoch 2), train_loss = 5.106, time/batch = 0.120
1044/3354 (epoch 2), train_loss = 4.462, time/batch = 0.118
1045/3354 (epoch 2), train_loss = 4.125, time/batch = 0.117
1046/3354 (epoch 2), train_loss = 4.786, time/batch = 0.118
1047/3354 (epoch 2), train_loss = 4.900, time/batch = 0.121
1048/3354 (epoch 2), train_loss = 4.498, time/batch = 0.119
1049/3354 (epoch 2), train_loss = 4.628, time/batch = 0.118
1050/3354 (epoch 2), train_loss = 4.522, time/batch = 0.118
1051/3354 (epoch 2), train_loss = 5.119, time/batch = 0.124
1052/3354 (epoch 2), train_loss = 4.999, time/batch = 0.120
1053/3354 (epoch 2), train_loss = 5.041, time/batch = 0.117
1054/3354 (epoch 2), train_loss = 4.622, time/batch = 0.116
1055/3354 (epoch 2), train_loss = 5.235, time/batch = 0.118
1056/3354 (epoch 2), train_loss = 4.884, time/batch = 0.117
1057/3354 (epoch 2), train_loss = 5.505, time/batch = 0.117
1058/3354 (epoch 2), train_loss = 4.669, time/batch = 0.119
1059/3354 (epoch 2), train_loss = 4.816, time/batch = 0.122
1060/3354 (epoch 2), train_loss = 4.319, time/batch = 0.123
1061/3354 (epoch 2), train_loss = 4.589, time/batch = 0.121
1062/3354 (epoch 2), train_loss = 4.923, time/batch = 0.119
1063/3354 (epoch 2), train_loss = 4.733, time/batch = 0.119
1064/3354 (epoch 2), train_loss = 5.390, time/batch = 0.117
1065/3354 (epoch 2), train_loss = 4.739, time/batch = 0.119
1066/3354 (epoch 2), train_loss = 4.584, time/batch = 0.121
1067/3354 (epoch 2), train_loss = 4.779, time/batch = 0.122
1068/3354 (epoch 2), train_loss = 4.680, time/batch = 0.120
1069/3354 (epoch 2), train_loss = 4.883, time/batch = 0.117
1070/3354 (epoch 2), train_loss = 5.054, time/batch = 0.117
1071/3354 (epoch 2), train_loss = 5.630, time/batch = 0.119
1072/3354 (epoch 2), train_loss = 5.149, time/batch = 0.123
1073/3354 (epoch 2), train_loss = 4.688, time/batch = 0.122
1074/3354 (epoch 2), train_loss = 4.634, time/batch = 0.121
1075/3354 (epoch 2), train_loss = 4.559, time/batch = 0.122
1076/3354 (epoch 2), train_loss = 4.432, time/batch = 0.117
1077/3354 (epoch 2), train_loss = 4.661, time/batch = 0.119
1078/3354 (epoch 2), train_loss = 3.785, time/batch = 0.116
1079/3354 (epoch 2), train_loss = 4.735, time/batch = 0.120
1080/3354 (epoch 2), train_loss = 4.181, time/batch = 0.118
1081/3354 (epoch 2), train_loss = 4.800, time/batch = 0.118
1082/3354 (epoch 2), train_loss = 4.366, time/batch = 0.115
1083/3354 (epoch 2), train_loss = 4.533, time/batch = 0.117
1084/3354 (epoch 2), train_loss = 4.466, time/batch = 0.115
1085/3354 (epoch 2), train_loss = 4.634, time/batch = 0.116
1086/3354 (epoch 2), train_loss = 5.480, time/batch = 0.117
1087/3354 (epoch 2), train_loss = 4.271, time/batch = 0.119
1088/3354 (epoch 2), train_loss = 5.004, time/batch = 0.117
1089/3354 (epoch 2), train_loss = 5.445, time/batch = 0.118
1090/3354 (epoch 2), train_loss = 4.829, time/batch = 0.116
1091/3354 (epoch 2), train_loss = 4.689, time/batch = 0.115
1092/3354 (epoch 2), train_loss = 5.554, time/batch = 0.117
1093/3354 (epoch 2), train_loss = 4.813, time/batch = 0.117
1094/3354 (epoch 2), train_loss = 4.933, time/batch = 0.118
1095/3354 (epoch 2), train_loss = 4.943, time/batch = 0.121
1096/3354 (epoch 2), train_loss = 5.201, time/batch = 0.122
1097/3354 (epoch 2), train_loss = 5.079, time/batch = 0.121
1098/3354 (epoch 2), train_loss = 4.950, time/batch = 0.122
1099/3354 (epoch 2), train_loss = 4.379, time/batch = 0.121
1100/3354 (epoch 2), train_loss = 4.506, time/batch = 0.119
1101/3354 (epoch 2), train_loss = 4.226, time/batch = 0.123
1102/3354 (epoch 2), train_loss = 4.348, time/batch = 0.125
1103/3354 (epoch 2), train_loss = 4.555, time/batch = 0.123
1104/3354 (epoch 2), train_loss = 4.321, time/batch = 0.120
1105/3354 (epoch 2), train_loss = 4.594, time/batch = 0.119
1106/3354 (epoch 2), train_loss = 4.815, time/batch = 0.119
1107/3354 (epoch 2), train_loss = 4.854, time/batch = 0.118
1108/3354 (epoch 2), train_loss = 4.988, time/batch = 0.117
1109/3354 (epoch 2), train_loss = 4.499, time/batch = 0.120
1110/3354 (epoch 2), train_loss = 4.788, time/batch = 0.120
1111/3354 (epoch 2), train_loss = 4.828, time/batch = 0.119
1112/3354 (epoch 2), train_loss = 4.326, time/batch = 0.121
1113/3354 (epoch 2), train_loss = 5.277, time/batch = 0.122
1114/3354 (epoch 2), train_loss = 3.981, time/batch = 0.128
1115/3354 (epoch 2), train_loss = 4.792, time/batch = 0.118
1116/3354 (epoch 2), train_loss = 4.933, time/batch = 0.118
1117/3354 (epoch 2), train_loss = 4.668, time/batch = 0.118
1118/3354 (epoch 2), train_loss = 5.221, time/batch = 0.119
1119/3354 (epoch 2), train_loss = 4.594, time/batch = 0.119
1120/3354 (epoch 2), train_loss = 4.911, time/batch = 0.121
1121/3354 (epoch 2), train_loss = 4.466, time/batch = 0.121
1122/3354 (epoch 2), train_loss = 4.908, time/batch = 0.123
1123/3354 (epoch 2), train_loss = 4.927, time/batch = 0.121
1124/3354 (epoch 2), train_loss = 4.693, time/batch = 0.118
1125/3354 (epoch 2), train_loss = 4.277, time/batch = 0.117
1126/3354 (epoch 2), train_loss = 4.447, time/batch = 0.118
1127/3354 (epoch 2), train_loss = 4.793, time/batch = 0.122
1128/3354 (epoch 2), train_loss = 4.750, time/batch = 0.121
1129/3354 (epoch 2), train_loss = 4.827, time/batch = 0.122
1130/3354 (epoch 2), train_loss = 4.713, time/batch = 0.118
1131/3354 (epoch 2), train_loss = 5.657, time/batch = 0.119
1132/3354 (epoch 2), train_loss = 5.098, time/batch = 0.118
1133/3354 (epoch 2), train_loss = 4.748, time/batch = 0.123
1134/3354 (epoch 2), train_loss = 5.611, time/batch = 0.123
1135/3354 (epoch 2), train_loss = 5.113, time/batch = 0.122
1136/3354 (epoch 2), train_loss = 4.423, time/batch = 0.123
1137/3354 (epoch 2), train_loss = 4.934, time/batch = 0.125
1138/3354 (epoch 2), train_loss = 4.970, time/batch = 0.120
1139/3354 (epoch 2), train_loss = 4.921, time/batch = 0.122
1140/3354 (epoch 2), train_loss = 4.907, time/batch = 0.119
1141/3354 (epoch 2), train_loss = 5.113, time/batch = 0.120
1142/3354 (epoch 2), train_loss = 5.179, time/batch = 0.117
1143/3354 (epoch 2), train_loss = 4.833, time/batch = 0.118
1144/3354 (epoch 2), train_loss = 4.241, time/batch = 0.115
1145/3354 (epoch 2), train_loss = 4.697, time/batch = 0.118
1146/3354 (epoch 2), train_loss = 4.537, time/batch = 0.118
1147/3354 (epoch 2), train_loss = 5.117, time/batch = 0.119
1148/3354 (epoch 2), train_loss = 5.113, time/batch = 0.118
1149/3354 (epoch 2), train_loss = 5.454, time/batch = 0.118
1150/3354 (epoch 2), train_loss = 5.176, time/batch = 0.116
1151/3354 (epoch 2), train_loss = 4.697, time/batch = 0.117
1152/3354 (epoch 2), train_loss = 4.889, time/batch = 0.118
1153/3354 (epoch 2), train_loss = 4.187, time/batch = 0.116
1154/3354 (epoch 2), train_loss = 5.041, time/batch = 0.116
1155/3354 (epoch 2), train_loss = 4.967, time/batch = 0.124
1156/3354 (epoch 2), train_loss = 4.324, time/batch = 0.121
1157/3354 (epoch 2), train_loss = 5.044, time/batch = 0.121
1158/3354 (epoch 2), train_loss = 4.938, time/batch = 0.119
1159/3354 (epoch 2), train_loss = 4.556, time/batch = 0.124
1160/3354 (epoch 2), train_loss = 4.561, time/batch = 0.131
1161/3354 (epoch 2), train_loss = 4.750, time/batch = 0.121
1162/3354 (epoch 2), train_loss = 4.996, time/batch = 0.122
1163/3354 (epoch 2), train_loss = 5.399, time/batch = 0.120
1164/3354 (epoch 2), train_loss = 4.814, time/batch = 0.120
1165/3354 (epoch 2), train_loss = 4.651, time/batch = 0.122
1166/3354 (epoch 2), train_loss = 4.680, time/batch = 0.120
1167/3354 (epoch 2), train_loss = 5.819, time/batch = 0.124
1168/3354 (epoch 2), train_loss = 5.104, time/batch = 0.119
1169/3354 (epoch 2), train_loss = 4.517, time/batch = 0.122
1170/3354 (epoch 2), train_loss = 4.928, time/batch = 0.121
1171/3354 (epoch 2), train_loss = 5.141, time/batch = 0.118
1172/3354 (epoch 2), train_loss = 5.068, time/batch = 0.121
1173/3354 (epoch 2), train_loss = 4.622, time/batch = 0.118
1174/3354 (epoch 2), train_loss = 4.781, time/batch = 0.118
1175/3354 (epoch 2), train_loss = 4.594, time/batch = 0.121
1176/3354 (epoch 2), train_loss = 5.077, time/batch = 0.121
1177/3354 (epoch 2), train_loss = 4.732, time/batch = 0.120
1178/3354 (epoch 2), train_loss = 4.640, time/batch = 0.116
1179/3354 (epoch 2), train_loss = 5.306, time/batch = 0.117
1180/3354 (epoch 2), train_loss = 4.698, time/batch = 0.115
1181/3354 (epoch 2), train_loss = 5.724, time/batch = 0.117
1182/3354 (epoch 2), train_loss = 5.401, time/batch = 0.118
1183/3354 (epoch 2), train_loss = 5.507, time/batch = 0.121
1184/3354 (epoch 2), train_loss = 4.779, time/batch = 0.123
1185/3354 (epoch 2), train_loss = 5.585, time/batch = 0.121
1186/3354 (epoch 2), train_loss = 5.048, time/batch = 0.119
1187/3354 (epoch 2), train_loss = 4.424, time/batch = 0.123
1188/3354 (epoch 2), train_loss = 5.544, time/batch = 0.128
1189/3354 (epoch 2), train_loss = 5.035, time/batch = 0.125
1190/3354 (epoch 2), train_loss = 3.980, time/batch = 0.120
1191/3354 (epoch 2), train_loss = 4.914, time/batch = 0.120
1192/3354 (epoch 2), train_loss = 4.553, time/batch = 0.120
1193/3354 (epoch 2), train_loss = 4.198, time/batch = 0.125
1194/3354 (epoch 2), train_loss = 4.565, time/batch = 0.126
1195/3354 (epoch 2), train_loss = 4.854, time/batch = 0.127
1196/3354 (epoch 2), train_loss = 3.604, time/batch = 0.128
1197/3354 (epoch 2), train_loss = 4.685, time/batch = 0.124
1198/3354 (epoch 2), train_loss = 4.525, time/batch = 0.120
1199/3354 (epoch 2), train_loss = 4.494, time/batch = 0.120
1200/3354 (epoch 2), train_loss = 5.441, time/batch = 0.124
1201/3354 (epoch 2), train_loss = 4.518, time/batch = 0.121
1202/3354 (epoch 2), train_loss = 4.537, time/batch = 0.119
1203/3354 (epoch 2), train_loss = 4.906, time/batch = 0.124
1204/3354 (epoch 2), train_loss = 4.823, time/batch = 0.120
1205/3354 (epoch 2), train_loss = 4.468, time/batch = 0.121
1206/3354 (epoch 2), train_loss = 3.462, time/batch = 0.121
1207/3354 (epoch 2), train_loss = 4.752, time/batch = 0.132
1208/3354 (epoch 2), train_loss = 4.075, time/batch = 0.122
1209/3354 (epoch 2), train_loss = 4.148, time/batch = 0.121
1210/3354 (epoch 2), train_loss = 4.969, time/batch = 0.120
1211/3354 (epoch 2), train_loss = 4.820, time/batch = 0.117
1212/3354 (epoch 2), train_loss = 4.603, time/batch = 0.120
